index,results
641,"4.21, 0.24, 14, 0.00099141, 0.00099055, 0.00098971, 0.0009889 , 0.0009881 ,
       0.0009873 , 0.0009865 , 0.00098567, 0.00098483, 0.00098396,
       0.00098307, 0.00098216, 0.00098122, 0.00098025, 0.00097986,
       0.00907444, 0.1786685 , 0.26995395, 0.30534676, 0.31971544,
       0.32567999, 0.32817676, 0.32922524, 0.32966615, 0.32985174,
       0.32992995, 0.32996298, 0.32997697, 0.32998295, 0.32998555,
       0.32998672, 0.32998729, 0.32998761, 0.32998781, 0.32998797,
       0.32998811, 0.32998824, 0.32998837, 0.32998849, 0.32998861,
       0.32998873, 0.32998885, 0.32998897, 0.32998908, 0.3299892 ,
       0.32998931, 0.32998942, 0.32998954, 0.32998965, 0.32998975,
       0.32998986, 0.32998997, 0.32999007, 0.32999018, 0.32999028,
       0.32999039, 0.32999049, 0.32999059, 0.32999069, 0.32999078,
       0.32999088, 0.32999098, 0.32999107, 0.32999117, 0.32999126,
       0.32999135, 0.32999144, 0.32999153, 0.32999162, 0.32999171,
       0.3299918 , 0.32999189, 0.32999197, 0.32999206, 0.32999214,
       0.32999223, 0.32999231, 0.32999239, 0.32999247, 0.32999255,
       0.32999263, 0.32999271, 0.32999278, 0.32999286, 0.32999294,
       0.32999301, 0.32999309, 0.32999316, 0.32999323, 0.3299933 ,
       0.32999338, 0.32999345, 0.32999352, 0.32999358, 0.32999365,
       0.32999372, 0.32999379, 0.32999385, 0.32999392])]"
80,"2.45, 0.28, 10, 0.00098519, 0.00098397, 0.00098274, 0.00098154, 0.00098035,
       0.00097916, 0.00097795, 0.00097672, 0.00097547, 0.00097419,
       0.00097288, 0.00097762, 0.00498091, 0.13282425, 0.24749216,
       0.29497047, 0.31488431, 0.32342848, 0.32713103, 0.32874225,
       0.32944488, 0.32975173, 0.32988592, 0.3299447 , 0.3299705 ,
       0.32998187, 0.32998692, 0.3299892 , 0.32999025, 0.32999077,
       0.32999105, 0.32999123, 0.32999136, 0.32999147, 0.32999157,
       0.32999167, 0.32999176, 0.32999185, 0.32999194, 0.32999203,
       0.32999211, 0.3299922 , 0.32999228, 0.32999237, 0.32999245,
       0.32999254, 0.32999262, 0.3299927 , 0.32999278, 0.32999286,
       0.32999294, 0.32999301, 0.32999309, 0.32999317, 0.32999324,
       0.32999331, 0.32999339, 0.32999346, 0.32999353, 0.3299936 ,
       0.32999367, 0.32999374, 0.32999381, 0.32999388, 0.32999395,
       0.32999401, 0.32999408, 0.32999414, 0.32999421, 0.32999427,
       0.32999434, 0.3299944 , 0.32999446, 0.32999452, 0.32999458,
       0.32999464, 0.3299947 , 0.32999476, 0.32999482, 0.32999487,
       0.32999493, 0.32999499, 0.32999504, 0.3299951 , 0.32999515,
       0.3299952 , 0.32999526, 0.32999531, 0.32999536, 0.32999541,
       0.32999546, 0.32999551, 0.32999556, 0.32999561, 0.32999566,
       0.32999571, 0.32999575, 0.3299958 , 0.32999585])]"
261,"1.32, 0.12, 19, 0.00098956, 0.00099328, 0.05910476, 0.22593245, 0.2894236 ,
       0.31367664, 0.32335744, 0.3272866 , 0.32889027, 0.32954585,
       0.32981392, 0.32992351, 0.3299683 , 0.3299866 , 0.32999408,
       0.32999714, 0.3299984 , 0.32999891, 0.32999913, 0.32999922,
       0.32999927, 0.32999929, 0.3299993 , 0.32999931, 0.32999932,
       0.32999933, 0.32999934, 0.32999935, 0.32999936, 0.32999937,
       0.32999937, 0.32999938, 0.32999939, 0.3299994 , 0.3299994 ,
       0.32999941, 0.32999942, 0.32999943, 0.32999943, 0.32999944,
       0.32999945, 0.32999945, 0.32999946, 0.32999947, 0.32999948,
       0.32999948, 0.32999949, 0.32999949, 0.3299995 , 0.32999951,
       0.32999951, 0.32999952, 0.32999953, 0.32999953, 0.32999954,
       0.32999954, 0.32999955, 0.32999955, 0.32999956, 0.32999957,
       0.32999957, 0.32999958, 0.32999958, 0.32999959, 0.32999959,
       0.3299996 , 0.3299996 , 0.32999961, 0.32999961, 0.32999962,
       0.32999962, 0.32999963, 0.32999963, 0.32999964, 0.32999964,
       0.32999964, 0.32999965, 0.32999965, 0.32999966, 0.32999966,
       0.32999967, 0.32999967, 0.32999967, 0.32999968, 0.32999968,
       0.32999969, 0.32999969, 0.32999969, 0.3299997 , 0.3299997 ,
       0.32999971, 0.32999971, 0.32999971, 0.32999972, 0.32999972,
       0.32999972, 0.32999973, 0.32999973, 0.32999973])]"
52,"4.2, 0.26, 8, 0.00098909, 0.00098779, 0.00098658, 0.00098547, 0.00098442,
       0.00098341, 0.00098241, 0.00098141, 0.00098039, 0.00097935,
       0.00097829, 0.00097721, 0.0009761 , 0.00097495, 0.00097378,
       0.00097258, 0.00097135, 0.00097009, 0.0009688 , 0.00096748,
       0.00096613, 0.00096475, 0.00096333, 0.00096188, 0.00096039,
       0.00095888, 0.00095733, 0.0009559 , 0.00104813, 0.01674818,
       0.16745755, 0.26061302, 0.29988504, 0.31676396, 0.32414381,
       0.32739479, 0.32883163, 0.3294678 , 0.32974983, 0.32987504,
       0.32993074, 0.3299556 , 0.32996678, 0.32997188, 0.32997427,
       0.32997546, 0.32997611, 0.32997652, 0.32997682, 0.32997708,
       0.3299773 , 0.32997752, 0.32997773, 0.32997793, 0.32997814,
       0.32997834, 0.32997854, 0.32997873, 0.32997893, 0.32997912,
       0.32997931, 0.3299795 , 0.32997969, 0.32997988, 0.32998007,
       0.32998025, 0.32998043, 0.32998061, 0.32998079, 0.32998097,
       0.32998114, 0.32998132, 0.32998149, 0.32998166, 0.32998183,
       0.329982  , 0.32998216, 0.32998233, 0.32998249, 0.32998265,
       0.32998281, 0.32998297, 0.32998313, 0.32998329, 0.32998344,
       0.3299836 , 0.32998375, 0.3299839 , 0.32998405, 0.3299842 ,
       0.32998434, 0.32998449, 0.32998463, 0.32998478, 0.32998492,
       0.32998506, 0.3299852 , 0.32998533, 0.32998547])]"
208,"2.91, 0.13, 14, 0.0009893 , 0.0009884 , 0.00098747, 0.00098656, 0.00098565,
       0.00098474, 0.00098381, 0.00098285, 0.00098187, 0.00100386,
       0.04970937, 0.21468738, 0.28355893, 0.31076296, 0.3219363 ,
       0.32660266, 0.32856371, 0.32938987, 0.32973831, 0.32988539,
       0.32994754, 0.32997384, 0.32998499, 0.32998975, 0.32999181,
       0.32999272, 0.32999316, 0.32999338, 0.32999351, 0.32999361,
       0.3299937 , 0.32999377, 0.32999384, 0.32999391, 0.32999398,
       0.32999405, 0.32999412, 0.32999418, 0.32999425, 0.32999431,
       0.32999438, 0.32999444, 0.3299945 , 0.32999457, 0.32999463,
       0.32999469, 0.32999475, 0.32999481, 0.32999486, 0.32999492,
       0.32999498, 0.32999504, 0.32999509, 0.32999515, 0.3299952 ,
       0.32999526, 0.32999531, 0.32999536, 0.32999541, 0.32999547,
       0.32999552, 0.32999557, 0.32999562, 0.32999567, 0.32999572,
       0.32999577, 0.32999581, 0.32999586, 0.32999591, 0.32999595,
       0.329996  , 0.32999604, 0.32999609, 0.32999613, 0.32999618,
       0.32999622, 0.32999626, 0.32999631, 0.32999635, 0.32999639,
       0.32999643, 0.32999647, 0.32999651, 0.32999655, 0.32999659,
       0.32999663, 0.32999667, 0.3299967 , 0.32999674, 0.32999678,
       0.32999681, 0.32999685, 0.32999689, 0.32999692, 0.32999696,
       0.32999699, 0.32999702, 0.32999706, 0.32999709])]"
869,"3.21, 0.13, 14, 0.00098985, 0.00098895, 0.00098804, 0.00098716, 0.00098628,
       0.00098539, 0.00098449, 0.00098357, 0.00098262, 0.00098166,
       0.00098245, 0.01634388, 0.1898624 , 0.27412002, 0.3069839 ,
       0.32038097, 0.32595541, 0.32829287, 0.32927592, 0.3296899 ,
       0.32986438, 0.32993799, 0.3299691 , 0.32998227, 0.32998789,
       0.32999031, 0.32999139, 0.32999189, 0.32999215, 0.32999231,
       0.32999243, 0.32999253, 0.32999261, 0.3299927 , 0.32999278,
       0.32999286, 0.32999294, 0.32999302, 0.32999309, 0.32999317,
       0.32999325, 0.32999332, 0.32999339, 0.32999347, 0.32999354,
       0.32999361, 0.32999368, 0.32999375, 0.32999382, 0.32999389,
       0.32999396, 0.32999403, 0.32999409, 0.32999416, 0.32999422,
       0.32999429, 0.32999435, 0.32999441, 0.32999447, 0.32999454,
       0.3299946 , 0.32999466, 0.32999472, 0.32999477, 0.32999483,
       0.32999489, 0.32999495, 0.329995  , 0.32999506, 0.32999511,
       0.32999517, 0.32999522, 0.32999528, 0.32999533, 0.32999538,
       0.32999543, 0.32999548, 0.32999553, 0.32999558, 0.32999563,
       0.32999568, 0.32999573, 0.32999578, 0.32999582, 0.32999587,
       0.32999592, 0.32999596, 0.32999601, 0.32999605, 0.3299961 ,
       0.32999614, 0.32999618, 0.32999622, 0.32999627, 0.32999631,
       0.32999635, 0.32999639, 0.32999643, 0.32999647])]"
811,"4.18, 0.23, 18, 0.00099249, 0.00099178, 0.00099107, 0.00099038, 0.00098969,
       0.00098899, 0.00098827, 0.00098754, 0.00098678, 0.000986  ,
       0.00098693, 0.05273628, 0.22229868, 0.28772444, 0.31286723,
       0.32296961, 0.32709997, 0.32879928, 0.32950002, 0.32978926,
       0.32990873, 0.32995812, 0.32997858, 0.32998707, 0.32999063,
       0.32999214, 0.32999281, 0.32999313, 0.32999331, 0.32999342,
       0.32999351, 0.32999359, 0.32999367, 0.32999374, 0.32999381,
       0.32999387, 0.32999394, 0.32999401, 0.32999408, 0.32999414,
       0.32999421, 0.32999427, 0.32999433, 0.3299944 , 0.32999446,
       0.32999452, 0.32999458, 0.32999464, 0.3299947 , 0.32999476,
       0.32999482, 0.32999488, 0.32999493, 0.32999499, 0.32999504,
       0.3299951 , 0.32999515, 0.32999521, 0.32999526, 0.32999531,
       0.32999537, 0.32999542, 0.32999547, 0.32999552, 0.32999557,
       0.32999562, 0.32999567, 0.32999571, 0.32999576, 0.32999581,
       0.32999586, 0.3299959 , 0.32999595, 0.32999599, 0.32999604,
       0.32999608, 0.32999612, 0.32999617, 0.32999621, 0.32999625,
       0.32999629, 0.32999634, 0.32999638, 0.32999642, 0.32999646,
       0.3299965 , 0.32999654, 0.32999657, 0.32999661, 0.32999665,
       0.32999669, 0.32999672, 0.32999676, 0.3299968 , 0.32999683,
       0.32999687, 0.3299969 , 0.32999694, 0.32999697])]"
206,"2.17, 0.23, 10, 0.00098434, 0.0009831 , 0.00098184, 0.0009806 , 0.00097937,
       0.00097813, 0.00097688, 0.00097561, 0.0009743 , 0.00097327,
       0.00153155, 0.0745759 , 0.22065106, 0.28403999, 0.31028764,
       0.3214636 , 0.32628611, 0.32837852, 0.32928869, 0.32968519,
       0.32985813, 0.32993367, 0.32996672, 0.32998121, 0.32998761,
       0.32999046, 0.32999175, 0.32999236, 0.32999268, 0.32999286,
       0.32999298, 0.32999308, 0.32999317, 0.32999325, 0.32999332,
       0.3299934 , 0.32999347, 0.32999355, 0.32999362, 0.32999369,
       0.32999376, 0.32999383, 0.3299939 , 0.32999397, 0.32999403,
       0.3299941 , 0.32999417, 0.32999423, 0.3299943 , 0.32999436,
       0.32999442, 0.32999449, 0.32999455, 0.32999461, 0.32999467,
       0.32999473, 0.32999479, 0.32999485, 0.3299949 , 0.32999496,
       0.32999502, 0.32999507, 0.32999513, 0.32999518, 0.32999524,
       0.32999529, 0.32999534, 0.3299954 , 0.32999545, 0.3299955 ,
       0.32999555, 0.3299956 , 0.32999565, 0.3299957 , 0.32999575,
       0.32999579, 0.32999584, 0.32999589, 0.32999593, 0.32999598,
       0.32999602, 0.32999607, 0.32999611, 0.32999616, 0.3299962 ,
       0.32999624, 0.32999629, 0.32999633, 0.32999637, 0.32999641,
       0.32999645, 0.32999649, 0.32999653, 0.32999657, 0.32999661,
       0.32999665, 0.32999668, 0.32999672, 0.32999676])]"
622,"3.78, 0.16, 19, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan,
       nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan,
       nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan,
       nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan,
       nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan,
       nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan,
       nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan,
       nan, nan, nan, nan, nan, nan, nan, nan])]"
424,"3.47, 0.23, 17, 0.0009914 , 0.00099064, 0.00098987, 0.0009891 , 0.00098834,
       0.00098757, 0.00098678, 0.00098597, 0.00098515, 0.00194329,
       0.14660722, 0.25925303, 0.30155023, 0.31832302, 0.32516922,
       0.32799392, 0.32916394, 0.3296493 , 0.32985079, 0.32993451,
       0.32996932, 0.32998382, 0.32998988, 0.32999244, 0.32999354,
       0.32999404, 0.32999429, 0.32999442, 0.32999451, 0.32999459,
       0.32999465, 0.32999472, 0.32999478, 0.32999484, 0.3299949 ,
       0.32999495, 0.32999501, 0.32999507, 0.32999512, 0.32999518,
       0.32999523, 0.32999529, 0.32999534, 0.32999539, 0.32999544,
       0.3299955 , 0.32999555, 0.3299956 , 0.32999565, 0.3299957 ,
       0.32999574, 0.32999579, 0.32999584, 0.32999589, 0.32999593,
       0.32999598, 0.32999603, 0.32999607, 0.32999611, 0.32999616,
       0.3299962 , 0.32999625, 0.32999629, 0.32999633, 0.32999637,
       0.32999641, 0.32999645, 0.32999649, 0.32999653, 0.32999657,
       0.32999661, 0.32999665, 0.32999669, 0.32999673, 0.32999676,
       0.3299968 , 0.32999684, 0.32999687, 0.32999691, 0.32999694,
       0.32999698, 0.32999701, 0.32999705, 0.32999708, 0.32999711,
       0.32999715, 0.32999718, 0.32999721, 0.32999724, 0.32999727,
       0.3299973 , 0.32999733, 0.32999736, 0.32999739, 0.32999742,
       0.32999745, 0.32999748, 0.32999751, 0.32999754])]"
623,"3.23, 0.2, 5, 0.00098205, 0.00097972, 0.00097787, 0.00097625, 0.00097476,
       0.00097334, 0.00097194, 0.00097057, 0.00096918, 0.00096779,
       0.00096637, 0.00096492, 0.00096345, 0.00096193, 0.00096039,
       0.00095881, 0.0009572 , 0.00095554, 0.00095385, 0.00095212,
       0.00095035, 0.00094854, 0.00094669, 0.00094481, 0.00094288,
       0.00094092, 0.00093891, 0.00093687, 0.00093478, 0.00093265,
       0.00093048, 0.00092827, 0.00092603, 0.00092394, 0.00093418,
       0.00162378, 0.01554787, 0.13069102, 0.23678622, 0.28693749,
       0.30992808, 0.32058876, 0.325574  , 0.32791806, 0.32902495,
       0.32954965, 0.3297993 , 0.32991849, 0.32997557, 0.33000298,
       0.33001615, 0.33002245, 0.33002544, 0.33002681, 0.3300274 ,
       0.3300276 , 0.33002761, 0.33002754, 0.33002742, 0.33002727,
       0.33002712, 0.33002696, 0.3300268 , 0.33002664, 0.33002647,
       0.33002631, 0.33002615, 0.33002598, 0.33002582, 0.33002566,
       0.3300255 , 0.33002534, 0.33002518, 0.33002502, 0.33002486,
       0.3300247 , 0.33002454, 0.33002438, 0.33002422, 0.33002407,
       0.33002391, 0.33002375, 0.3300236 , 0.33002344, 0.33002329,
       0.33002313, 0.33002298, 0.33002282, 0.33002267, 0.33002252,
       0.33002237, 0.33002222, 0.33002207, 0.33002192, 0.33002177,
       0.33002162, 0.33002147, 0.33002132, 0.33002117])]"
40,"4.26, 0.19, 9, 0.0009897 , 0.00098852, 0.00098739, 0.00098635, 0.00098537,
       0.00098441, 0.00098345, 0.00098249, 0.00098151, 0.00098051,
       0.00097948, 0.00097843, 0.00097736, 0.00097625, 0.00097512,
       0.00097396, 0.00097277, 0.00097155, 0.0009703 , 0.00096903,
       0.00096772, 0.00096637, 0.000965  , 0.0009636 , 0.00096229,
       0.00112251, 0.03594331, 0.19492121, 0.27312016, 0.30554064,
       0.31935884, 0.32534121, 0.32794796, 0.32908698, 0.32958543,
       0.32980384, 0.3298997 , 0.32994189, 0.32996053, 0.32996886,
       0.32997265, 0.32997445, 0.32997536, 0.3299759 , 0.32997626,
       0.32997654, 0.32997679, 0.32997701, 0.32997723, 0.32997745,
       0.32997766, 0.32997787, 0.32997808, 0.32997828, 0.32997849,
       0.32997869, 0.32997889, 0.32997909, 0.32997928, 0.32997948,
       0.32997967, 0.32997986, 0.32998005, 0.32998024, 0.32998042,
       0.32998061, 0.32998079, 0.32998097, 0.32998115, 0.32998133,
       0.3299815 , 0.32998168, 0.32998185, 0.32998202, 0.32998219,
       0.32998236, 0.32998253, 0.32998269, 0.32998285, 0.32998302,
       0.32998318, 0.32998334, 0.32998349, 0.32998365, 0.32998381,
       0.32998396, 0.32998411, 0.32998426, 0.32998441, 0.32998456,
       0.32998471, 0.32998485, 0.329985  , 0.32998514, 0.32998528,
       0.32998542, 0.32998556, 0.3299857 , 0.32998583])]"
458,"1.37, 0.16, 6, 0.00097061, 0.00096839, 0.0009664 , 0.00096442, 0.00096246,
       0.00096047, 0.00095849, 0.00095645, 0.00095445, 0.00095451,
       0.00109618, 0.00608667, 0.07991152, 0.20867904, 0.27441552,
       0.30432751, 0.31805619, 0.32441797, 0.32738258, 0.32876923,
       0.32941975, 0.32972575, 0.32987005, 0.32993827, 0.32997059,
       0.32998593, 0.32999324, 0.32999672, 0.32999839, 0.32999918,
       0.32999957, 0.32999976, 0.32999985, 0.32999989, 0.32999992,
       0.32999993, 0.32999994, 0.32999995, 0.32999995, 0.32999996,
       0.32999996, 0.32999996, 0.32999997, 0.32999997, 0.32999997,
       0.32999998, 0.32999998, 0.32999998, 0.32999999, 0.32999999,
       0.32999999, 0.32999999, 0.33      , 0.33      , 0.33      ,
       0.33      , 0.33000001, 0.33000001, 0.33000001, 0.33000001,
       0.33000001, 0.33000002, 0.33000002, 0.33000002, 0.33000002,
       0.33000002, 0.33000002, 0.33000003, 0.33000003, 0.33000003,
       0.33000003, 0.33000003, 0.33000003, 0.33000003, 0.33000003,
       0.33000004, 0.33000004, 0.33000004, 0.33000004, 0.33000004,
       0.33000004, 0.33000004, 0.33000004, 0.33000004, 0.33000004,
       0.33000004, 0.33000005, 0.33000005, 0.33000005, 0.33000005,
       0.33000005, 0.33000005, 0.33000005, 0.33000005, 0.33000005,
       0.33000005, 0.33000005, 0.33000005, 0.33000005])]"
404,"4.11, 0.13, 18, 0.00099242, 0.00099171, 0.000991  , 0.0009903 , 0.00098961,
       0.0009889 , 0.00098818, 0.00098744, 0.00098668, 0.0009859 ,
       0.00101523, 0.10020262, 0.24254818, 0.2953514 , 0.31590593,
       0.3242086 , 0.32760949, 0.32900951, 0.32958694, 0.3298253 ,
       0.32992376, 0.32996447, 0.32998132, 0.32998834, 0.32999128,
       0.32999254, 0.3299931 , 0.32999338, 0.32999353, 0.32999364,
       0.32999372, 0.3299938 , 0.32999387, 0.32999394, 0.32999401,
       0.32999407, 0.32999414, 0.3299942 , 0.32999427, 0.32999433,
       0.32999439, 0.32999446, 0.32999452, 0.32999458, 0.32999464,
       0.3299947 , 0.32999476, 0.32999482, 0.32999487, 0.32999493,
       0.32999499, 0.32999504, 0.3299951 , 0.32999515, 0.32999521,
       0.32999526, 0.32999531, 0.32999536, 0.32999542, 0.32999547,
       0.32999552, 0.32999557, 0.32999562, 0.32999567, 0.32999571,
       0.32999576, 0.32999581, 0.32999586, 0.3299959 , 0.32999595,
       0.32999599, 0.32999604, 0.32999608, 0.32999613, 0.32999617,
       0.32999621, 0.32999625, 0.3299963 , 0.32999634, 0.32999638,
       0.32999642, 0.32999646, 0.3299965 , 0.32999654, 0.32999658,
       0.32999661, 0.32999665, 0.32999669, 0.32999673, 0.32999676,
       0.3299968 , 0.32999684, 0.32999687, 0.32999691, 0.32999694,
       0.32999697, 0.32999701, 0.32999704, 0.32999708])]"
472,"3.91, 0.28, 10, 0.00098928, 0.00098817, 0.00098708, 0.00098605, 0.00098507,
       0.0009841 , 0.00098313, 0.00098214, 0.00098114, 0.00098011,
       0.00097906, 0.00097798, 0.00097688, 0.00097574, 0.00097458,
       0.00097339, 0.00097217, 0.00097092, 0.00096964, 0.00096837,
       0.0010588 , 0.03427485, 0.19610568, 0.27425324, 0.30624726,
       0.31975609, 0.32555443, 0.32805988, 0.3291456 , 0.32961684,
       0.32982166, 0.32991083, 0.32994976, 0.32996683, 0.32997439,
       0.3299778 , 0.3299794 , 0.32998021, 0.32998067, 0.32998097,
       0.32998121, 0.32998142, 0.32998161, 0.3299818 , 0.32998198,
       0.32998216, 0.32998233, 0.32998251, 0.32998268, 0.32998285,
       0.32998302, 0.32998319, 0.32998335, 0.32998352, 0.32998368,
       0.32998384, 0.329984  , 0.32998416, 0.32998431, 0.32998447,
       0.32998462, 0.32998478, 0.32998493, 0.32998508, 0.32998522,
       0.32998537, 0.32998552, 0.32998566, 0.3299858 , 0.32998594,
       0.32998608, 0.32998622, 0.32998636, 0.32998649, 0.32998663,
       0.32998676, 0.32998689, 0.32998702, 0.32998715, 0.32998728,
       0.32998741, 0.32998753, 0.32998766, 0.32998778, 0.3299879 ,
       0.32998802, 0.32998814, 0.32998826, 0.32998838, 0.32998849,
       0.32998861, 0.32998872, 0.32998884, 0.32998895, 0.32998906,
       0.32998917, 0.32998928, 0.32998938, 0.32998949])]"
244,"2.97, 0.23, 5, 0.00098036, 0.00097792, 0.00097602, 0.00097433, 0.00097276,
       0.00097123, 0.00096975, 0.00096826, 0.00096678, 0.00096527,
       0.00096373, 0.00096217, 0.00096057, 0.00095895, 0.00095727,
       0.00095558, 0.00095383, 0.00095205, 0.00095024, 0.00094837,
       0.00094648, 0.00094454, 0.00094256, 0.00094055, 0.00093848,
       0.00093639, 0.00093424, 0.00093206, 0.00092985, 0.00092758,
       0.00092582, 0.00094918, 0.00205595, 0.01964453, 0.13940251,
       0.24046496, 0.2883742 , 0.3104885 , 0.32080337, 0.32565261,
       0.32794428, 0.32903171, 0.32954959, 0.32979707, 0.32991571,
       0.32997273, 0.33000018, 0.33001339, 0.33001973, 0.33002273,
       0.33002412, 0.33002471, 0.33002492, 0.33002494, 0.33002487,
       0.33002476, 0.33002462, 0.33002447, 0.33002432, 0.33002416,
       0.33002401, 0.33002385, 0.33002369, 0.33002354, 0.33002338,
       0.33002323, 0.33002307, 0.33002292, 0.33002277, 0.33002261,
       0.33002246, 0.33002231, 0.33002216, 0.33002201, 0.33002186,
       0.33002171, 0.33002156, 0.33002141, 0.33002126, 0.33002112,
       0.33002097, 0.33002082, 0.33002068, 0.33002053, 0.33002039,
       0.33002024, 0.3300201 , 0.33001996, 0.33001982, 0.33001967,
       0.33001953, 0.33001939, 0.33001925, 0.33001912, 0.33001898,
       0.33001884, 0.3300187 , 0.33001857, 0.33001843])]"
32,"4.93, 0.25, 9, 0.00099121, 0.0009901 , 0.00098905, 0.00098809, 0.00098719,
       0.00098632, 0.00098547, 0.0009846 , 0.00098373, 0.00098284,
       0.00098192, 0.00098099, 0.00098002, 0.00097904, 0.00097802,
       0.00097698, 0.00097592, 0.00097482, 0.0009737 , 0.00097255,
       0.00097137, 0.00097016, 0.00096892, 0.00096766, 0.00096636,
       0.00096503, 0.00096367, 0.00096228, 0.00096086, 0.00096853,
       0.00574375, 0.13704426, 0.24901336, 0.29547913, 0.31505239,
       0.32347682, 0.32713611, 0.32873129, 0.3294277 , 0.32973201,
       0.3298651 , 0.32992339, 0.32994901, 0.32996036, 0.32996547,
       0.32996786, 0.32996905, 0.32996972, 0.32997017, 0.32997051,
       0.32997081, 0.32997108, 0.32997134, 0.3299716 , 0.32997185,
       0.3299721 , 0.32997235, 0.3299726 , 0.32997284, 0.32997308,
       0.32997332, 0.32997356, 0.3299738 , 0.32997403, 0.32997426,
       0.32997449, 0.32997472, 0.32997494, 0.32997517, 0.32997539,
       0.32997561, 0.32997583, 0.32997605, 0.32997626, 0.32997647,
       0.32997668, 0.32997689, 0.3299771 , 0.32997731, 0.32997751,
       0.32997771, 0.32997791, 0.32997811, 0.32997831, 0.3299785 ,
       0.3299787 , 0.32997889, 0.32997908, 0.32997927, 0.32997946,
       0.32997964, 0.32997983, 0.32998001, 0.32998019, 0.32998037,
       0.32998055, 0.32998072, 0.3299809 , 0.32998107])]"
