,index,results
631,928.pickle,"4.12, 0.12, 6, 0.00098756, 0.00098588, 0.00098444, 0.00098316, 0.00098198,       0.00098086, 0.00097978, 0.00097871, 0.00097764, 0.00097655,       0.00097544, 0.00097431, 0.00097315, 0.00097196, 0.00097074,       0.0009695 , 0.00096822, 0.00096691, 0.00096557"
632,419.pickle,"4.55, 0.19, 17, 0.00099264, 0.00099191, 0.00099119, 0.00099049, 0.00098979,       0.0009891 , 0.00098838, 0.00098765, 0.00098691, 0.00098614,       0.00098534, 0.00098453, 0.00098466, 0.03750908, 0.21326719,       0.28414258, 0.3113751 , 0.32233381, 0.32682637"
633,986.pickle,"1.45, 0.1, 12, 0.0009843 , 0.00098321, 0.00098206, 0.0009809 , 0.00101801,       0.02338409, 0.18759491, 0.27158125, 0.30542304, 0.31952752,       0.32551458, 0.32807416, 0.32917142, 0.32964236, 0.32984463,       0.32993156, 0.32996894, 0.32998504, 0.32999198"
634,561.pickle,"2.09, 0.14, 11, 0.00098523, 0.00098407, 0.00098289, 0.00098172, 0.00098056,       0.00097939, 0.0009782 , 0.00097699, 0.00099605, 0.02092902,       0.1857201 , 0.27063302, 0.30494537, 0.31928682, 0.32539308,       0.32801235, 0.3291393 , 0.32962493, 0.32983442"
635,163.pickle,"1.04, 0.17, 7, 0.00097209, 0.00097025, 0.00096839, 0.00096653, 0.00096469,       0.00097043, 0.00247823, 0.05747166, 0.20062591, 0.27284637,       0.3044354 , 0.31846572, 0.32477256, 0.32762421, 0.32891762,       0.32950551, 0.32977318, 0.32989525, 0.32995101"
636,755.pickle,"1.35, 0.12, 14, 0.00098616, 0.0009852 , 0.00098426, 0.00181424, 0.11626232,       0.24495291, 0.29531015, 0.31555231, 0.32393432, 0.32744574,       0.32892279, 0.32954495, 0.32980715, 0.32991766, 0.32996426,       0.32998391, 0.3299922 , 0.32999571, 0.3299972 "
637,926.pickle,"4.26, 0.13, 7, 0.00098873, 0.00098729, 0.000986  , 0.00098482, 0.00098373,       0.00098269, 0.00098166, 0.00098065, 0.00097962, 0.00097857,       0.0009775 , 0.00097641, 0.0009753 , 0.00097415, 0.00097297,       0.00097177, 0.00097053, 0.00096927, 0.00096797"
638,574.pickle,"2.46, 0.2, 17, 0.00099009, 0.0009893 , 0.00098848, 0.00098766, 0.00098683,       0.00098646, 0.01550145, 0.19401894, 0.27675341, 0.30838546,       0.32109384, 0.32630945, 0.32846662, 0.32936128, 0.32973273,       0.32988703, 0.32995115, 0.32997781, 0.32998892"
639,641.pickle,"4.64, 0.17, 12, 0.00099149, 0.00099055, 0.00098964, 0.00098879, 0.00098797,       0.00098715, 0.00098634, 0.0009855 , 0.00098465, 0.00098378,       0.00098289, 0.00098197, 0.00098103, 0.00098006, 0.00097907,       0.00097805, 0.000977  , 0.00097593, 0.00097483"
640,288.pickle,"4.86, 0.18, 15, 0.00099252, 0.00099173, 0.00099096, 0.00099022, 0.0009895 ,       0.00098878, 0.00098805, 0.0009873 , 0.00098654, 0.00098575,       0.00098494, 0.00098411, 0.00098326, 0.00098238, 0.00098148,       0.00098058, 0.0025397 , 0.14930908, 0.25938859"
641,532.pickle,"4.16, 0.29, 9, 0.00098946, 0.00098827, 0.00098713, 0.00098608, 0.00098508,       0.00098411, 0.00098314, 0.00098216, 0.00098116, 0.00098015,       0.0009791 , 0.00097804, 0.00097694, 0.00097582, 0.00097467,       0.00097349, 0.00097228, 0.00097105, 0.00096978"
642,421.pickle,"4.37, 0.26, 17, 0.00099243, 0.0009917 , 0.00099097, 0.00099026, 0.00098955,       0.00098884, 0.00098812, 0.00098737, 0.00098661, 0.00098583,       0.00098502, 0.0009842 , 0.00231046, 0.15498742, 0.26250647,       0.3028518 , 0.31886227, 0.32539477, 0.3280877 "
643,719.pickle,"2.38, 0.11, 9, 0.00098381, 0.00098247, 0.00098113, 0.00097983, 0.00097854,       0.00097726, 0.00097597, 0.00097465, 0.00097331, 0.00097194,       0.00097054, 0.00096911, 0.00097081, 0.0027011 , 0.09222822,       0.22711268, 0.28599515, 0.31085063, 0.3215943 "
644,956.pickle,"2.77, 0.18, 17, 0.00099053, 0.00098975, 0.00098895, 0.00098814, 0.00098734,       0.00098651, 0.00098593, 0.01447441, 0.19384363, 0.27677524,       0.30841892, 0.32111615, 0.32632168, 0.32847259, 0.32936385,       0.32973356, 0.32988701, 0.32995073, 0.32997722"
645,575.pickle,"1.25, 0.15, 16, 0.00098763, 0.00098679, 0.00229335, 0.14394177, 0.2578249 ,       0.30092595, 0.31805597, 0.32505855, 0.32795074, 0.3291493 ,       0.32964646, 0.32985272, 0.32993828, 0.32997377, 0.32998849,       0.32999459, 0.32999713, 0.32999819, 0.32999863"
646,45.pickle,"4.72, 0.21, 17, 0.0009928 , 0.00099208, 0.00099137, 0.00099068, 0.00098999,       0.00098931, 0.0009886 , 0.00098789, 0.00098715, 0.00098639,       0.00098561, 0.00098481, 0.00098398, 0.00124848, 0.12856762,       0.25276221, 0.2991007 , 0.31735435, 0.32477804"
647,683.pickle,"3.98, 0.22, 12, 0.0009903 , 0.00098933, 0.00098838, 0.00098746, 0.00098658,       0.00098569, 0.0009848 , 0.0009839 , 0.00098297, 0.00098202,       0.00098104, 0.00098004, 0.00097901, 0.00097796, 0.00097688,       0.00097577, 0.00097715, 0.00789812, 0.16597133"
648,89.pickle,"2.51, 0.28, 19, 0.00099104, 0.00099032, 0.00098957, 0.00098882, 0.00098806,       0.00372952, 0.1747212 , 0.27052514, 0.30621307, 0.32031374,       0.32602962, 0.32836809, 0.32932786, 0.32972223, 0.32988433,       0.32995099, 0.3299784 , 0.32998969, 0.32999435"
649,356.pickle,"2.79, 0.18, 5, 0.0009792 , 0.00097674, 0.00097477, 0.00097303, 0.00097139,       0.00096981, 0.00096826, 0.0009667 , 0.00096514, 0.00096355,       0.00096195, 0.0009603 , 0.00095863, 0.00095692, 0.00095517,       0.00095338, 0.00095156, 0.00094969, 0.00094779"
650,952.pickle,"2.53, 0.25, 12, 0.0009873 , 0.00098625, 0.00098518, 0.00098413, 0.00098309,       0.00098204, 0.00098098, 0.00097989, 0.00097878, 0.00098007,       0.00930668, 0.17073394, 0.26551591, 0.30312556, 0.31862779,       0.32515665, 0.32792971, 0.32911147, 0.32961587"
651,499.pickle,"2.05, 0.21, 17, 0.00098958, 0.00098877, 0.00098793, 0.00098708, 0.00100876,       0.08458314, 0.23532503, 0.29240498, 0.31466143, 0.32367753,       0.32738387, 0.32891536, 0.32954931, 0.3298119 , 0.3299207 ,       0.32996579, 0.32998448, 0.32999225, 0.32999548"
652,63.pickle,"4.95, 0.13, 7, 0.00099062, 0.00098932, 0.00098813, 0.00098707, 0.0009861 ,       0.00098518, 0.00098429, 0.0009834 , 0.00098251, 0.00098161,       0.00098069, 0.00097975, 0.00097879, 0.0009778 , 0.00097678,       0.00097574, 0.00097467, 0.00097357, 0.00097245"
653,525.pickle,"1.73, 0.16, 11, 0.00098408, 0.00098291, 0.0009817 , 0.00098048, 0.00097927,       0.00097804, 0.00098903, 0.01215529, 0.17008584, 0.26413567,       0.30220584, 0.31810424, 0.32487817, 0.32778796, 0.32904198,       0.32958326, 0.32981713, 0.32991828, 0.32996207"
654,136.pickle,"3.62, 0.26, 12, 0.00098965, 0.00098866, 0.00098767, 0.00098673, 0.00098581,       0.00098489, 0.00098396, 0.00098301, 0.00098204, 0.00098105,       0.00098003, 0.00097898, 0.00097791, 0.00097681, 0.00097585,       0.00235271, 0.12606563, 0.24779364, 0.29602225"
655,150.pickle,"3.57, 0.16, 16, 0.00099121, 0.00099041, 0.00098961, 0.00098883, 0.00098804,       0.00098725, 0.00098645, 0.00098562, 0.00098477, 0.0009839 ,       0.00121568, 0.11942452, 0.24855745, 0.29728331, 0.31655127,       0.32442156, 0.32767625, 0.32902826, 0.32959087"
656,527.pickle,"4.95, 0.2, 6, 0.00099012, 0.00098863, 0.00098735, 0.00098623, 0.00098522,       0.00098427, 0.00098337, 0.00098248, 0.00098161, 0.00098072,       0.00097982, 0.00097889, 0.00097795, 0.00097698, 0.00097599,       0.00097498, 0.00097393, 0.00097286, 0.00097175"
657,729.pickle,"4.1, 0.13, 7, 0.00098824, 0.00098678, 0.00098546, 0.00098425, 0.00098313,       0.00098206, 0.00098101, 0.00097995, 0.00097889, 0.00097781,       0.00097671, 0.00097558, 0.00097442, 0.00097324, 0.00097202,       0.00097078, 0.0009695 , 0.0009682 , 0.00096686"
658,911.pickle,"2.8, 0.2, 17, 0.00099057, 0.00098979, 0.00098898, 0.00098818, 0.00098738,       0.00098656, 0.0009858 , 0.00679843, 0.179991  , 0.27162878,       0.30638836, 0.32028834, 0.32598   , 0.32833092, 0.32930498,       0.32970905, 0.32987677, 0.32994643, 0.32997538"
659,976.pickle,"1.91, 0.29, 17, 0.00098931, 0.0009885 , 0.00098765, 0.00098686, 0.00397723,       0.16536547, 0.26610193, 0.30420274, 0.31939652, 0.32561286,       0.32818012, 0.3292438 , 0.329685  , 0.32986805, 0.32994404,       0.32997558, 0.32998868, 0.32999413, 0.3299964 "
660,245.pickle,"4.67, 0.14, 15, 0.0009923 , 0.0009915 , 0.00099072, 0.00098997, 0.00098924,       0.00098851, 0.00098776, 0.000987  , 0.00098622, 0.00098542,       0.00098459, 0.00098375, 0.00098288, 0.00098198, 0.00098106,       0.00107837, 0.09697925, 0.23897382, 0.29339865"
661,747.pickle,"3.02, 0.25, 20, 0.00099191, 0.00099123, 0.00099053, 0.00098983, 0.00098912,       0.0009884 , 0.00394242, 0.17871422, 0.27227827, 0.30698333,       0.32065601, 0.32618151, 0.32843503, 0.32935702, 0.32973469,       0.32988947, 0.32995292, 0.32997895, 0.32998964"
662,918.pickle,"4.51, 0.11, 6, 0.0009889 , 0.00098731, 0.00098594, 0.00098474, 0.00098364,       0.00098261, 0.00098162, 0.00098065, 0.00097967, 0.00097868,       0.00097768, 0.00097665, 0.0009756 , 0.00097452, 0.00097342,       0.00097229, 0.00097113, 0.00096993, 0.00096871"
663,323.pickle,"2.05, 0.29, 6, 0.00097654, 0.00097447, 0.0009726 , 0.00097081, 0.00096908,       0.00096737, 0.00096565, 0.00096392, 0.00096216, 0.00096037,       0.00095855, 0.0009567 , 0.0009548 , 0.00095287, 0.0009509 ,       0.0009489 , 0.00094911, 0.00124433, 0.01352833"
664,130.pickle,"4.2, 0.22, 16, 0.00099198, 0.00099121, 0.00099044, 0.00098969, 0.00098895,       0.00098821, 0.00098745, 0.00098668, 0.00098588, 0.00098506,       0.00098422, 0.00098335, 0.0009998 , 0.07314421, 0.22968162,       0.29004725, 0.31363562, 0.32322164, 0.32717787"
665,348.pickle,"2.7, 0.25, 11, 0.00098691, 0.00098579, 0.00098467, 0.00098357, 0.00098249,       0.0009814 , 0.00098031, 0.00097919, 0.00097804, 0.00097687,       0.00097567, 0.00097712, 0.0058152 , 0.15057116, 0.2565007 ,       0.29915549, 0.31684415, 0.32434861, 0.32756233"
666,112.pickle,"4.44, 0.29, 13, 0.00099143, 0.00099054, 0.00098966, 0.00098883, 0.00098802,       0.00098722, 0.00098641, 0.00098558, 0.00098473, 0.00098386,       0.00098297, 0.00098205, 0.00098111, 0.00098014, 0.00097915,       0.00097813, 0.0009771 , 0.00120999, 0.09207304"
667,297.pickle,"4.44, 0.24, 17, 0.0009925 , 0.00099177, 0.00099104, 0.00099034, 0.00098964,       0.00098893, 0.00098821, 0.00098747, 0.00098671, 0.00098594,       0.00098513, 0.00098431, 0.00109484, 0.11146446, 0.2461321 ,       0.29652409, 0.31630684, 0.32434475, 0.32765347"
668,154.pickle,"3.58, 0.11, 5, 0.000984  , 0.00098177, 0.00098001, 0.00097849, 0.0009771 ,       0.00097579, 0.00097452, 0.00097327, 0.00097202, 0.00097076,       0.00096948, 0.00096817, 0.00096684, 0.00096548, 0.00096408,       0.00096265, 0.00096119, 0.00095969, 0.00095815"
669,798.pickle,"1.28, 0.27, 6, 0.00096984, 0.00096765, 0.00096561, 0.00096361, 0.00096162,       0.0009596 , 0.00095758, 0.00095552, 0.00095449, 0.00103512,       0.00476749, 0.06793552, 0.20129815, 0.27121041, 0.30293403,       0.31744363, 0.32414758, 0.32726324, 0.32871669"
670,564.pickle,"2.67, 0.19, 6, 0.00098066, 0.00097868, 0.00097694, 0.00097533, 0.00097378,       0.00097228, 0.00097078, 0.00096927, 0.00096775, 0.0009662 ,       0.00096462, 0.00096301, 0.00096136, 0.00095968, 0.00095797,       0.00095621, 0.00095442, 0.00095258, 0.00095071"
671,503.pickle,"3.1, 0.11, 11, 0.00098795, 0.00098685, 0.00098576, 0.00098471, 0.00098368,       0.00098265, 0.00098161, 0.00098055, 0.00097947, 0.00097836,       0.00097722, 0.00097606, 0.00097487, 0.0009744 , 0.00332204,       0.13153146, 0.2488553 , 0.29609664, 0.31557759"
672,760.pickle,"2.57, 0.22, 12, 0.00098739, 0.00098634, 0.00098528, 0.00098423, 0.00098319,       0.00098215, 0.00098109, 0.00098001, 0.0009789 , 0.00097818,       0.00341494, 0.13975953, 0.25315859, 0.2981228 , 0.31653568,       0.32426973, 0.32755167, 0.3289499 , 0.32954666"
673,388.pickle,"1.25, 0.16, 12, 0.00098381, 0.00098271, 0.00098154, 0.00100276, 0.02261692,       0.18865172, 0.27229257, 0.30581637, 0.31973512, 0.32562137,       0.32812817, 0.32919849, 0.32965594, 0.32985156, 0.32993524,       0.32997106, 0.32998639, 0.32999297, 0.3299958 "
674,265.pickle,"2.93, 0.19, 7, 0.00098356, 0.00098192, 0.00098041, 0.00097899, 0.00097763,       0.00097629, 0.00097495, 0.00097361, 0.00097225, 0.00097086,       0.00096944, 0.00096799, 0.00096651, 0.000965  , 0.00096345,       0.00096187, 0.00096025, 0.00095859, 0.0009569 "
675,586.pickle,"1.67, 0.15, 13, 0.00098607, 0.00098505, 0.00098398, 0.0009829 , 0.00098212,       0.00336889, 0.14274246, 0.25501206, 0.29908606, 0.31702371,       0.32451427, 0.32767385, 0.32901154, 0.32957871, 0.32981936,       0.32992151, 0.3299649 , 0.32998335, 0.32999121"
676,913.pickle,"3.05, 0.27, 12, 0.00098848, 0.00098746, 0.00098643, 0.00098543, 0.00098445,       0.00098346, 0.00098246, 0.00098144, 0.0009804 , 0.00097933,       0.00097824, 0.00097713, 0.00118174, 0.08025356, 0.22776687,       0.28802169, 0.31235684, 0.32250943, 0.3268042 "
677,158.pickle,"3.19, 0.23, 20, 0.00099206, 0.00099139, 0.00099069, 0.00099   , 0.0009893 ,       0.00098858, 0.00099536, 0.08991603, 0.23971113, 0.29457824,       0.31570366, 0.32416869, 0.32761162, 0.32901931, 0.32959595,       0.32983233, 0.32992926, 0.32996903, 0.32998537"
678,799.pickle,"1.43, 0.16, 14, 0.00098631, 0.00098535, 0.00098433, 0.00103541, 0.05024322,       0.21350506, 0.28294123, 0.3104718 , 0.32180455, 0.32654606,       0.32854162, 0.32938321, 0.32973841, 0.32988837, 0.3299517 ,       0.32997845, 0.32998977, 0.32999455, 0.3299966 "
679,570.pickle,"2.86, 0.16, 14, 0.00098922, 0.00098831, 0.00098738, 0.00098647, 0.00098556,       0.00098464, 0.0009837 , 0.00098274, 0.00098177, 0.00115345,       0.09111575, 0.23484459, 0.29139678, 0.3139577 , 0.32326752,       0.32716209, 0.32879963, 0.32948957, 0.32978055"
680,389.pickle,"1.04, 0.25, 11, 0.00098184, 0.00098062, 0.0009799 , 0.00271974, 0.11892265,       0.24331164, 0.29385141, 0.31465178, 0.32343546, 0.32718425,       0.32879042, 0.32947957, 0.32977544, 0.3299025 , 0.32995708,       0.32998054, 0.32999064, 0.32999498, 0.32999686"
681,547.pickle,"3.22, 0.2, 12, 0.00098882, 0.00098781, 0.00098679, 0.00098581, 0.00098485,       0.00098388, 0.0009829 , 0.0009819 , 0.00098088, 0.00097984,       0.00097876, 0.00097766, 0.00097665, 0.00187075, 0.11282213,       0.2420949 , 0.29369504, 0.31469598, 0.32349172"
682,761.pickle,"1.09, 0.18, 8, 0.00097567, 0.00097406, 0.0009724 , 0.00097073, 0.00096956,       0.00120004, 0.02416587, 0.17448343, 0.26272213, 0.30049595,       0.31691888, 0.32417001, 0.32739424, 0.32883263, 0.32947554,       0.32976332, 0.32989229, 0.32995015, 0.32997616"
683,946.pickle,"3.62, 0.28, 5, 0.00098418, 0.00098197, 0.00098023, 0.00097871, 0.00097733,       0.00097603, 0.00097478, 0.00097354, 0.00097231, 0.00097106,       0.00096979, 0.0009685 , 0.00096719, 0.00096583, 0.00096446,       0.00096304, 0.00096159, 0.00096011, 0.00095859"
684,964.pickle,"3.49, 0.15, 5, 0.00098342, 0.00098114, 0.00097937, 0.00097784, 0.00097642,       0.00097508, 0.00097378, 0.00097249, 0.0009712 , 0.0009699 ,       0.00096858, 0.00096723, 0.00096586, 0.00096445, 0.00096302,       0.00096154, 0.00096003, 0.00095849, 0.00095691"
685,178.pickle,"1.85, 0.23, 19, 0.00099023, 0.0009895 , 0.00098872, 0.00212026, 0.15586618,       0.26360014, 0.30352808, 0.31923441, 0.32559068, 0.32818941,       0.32925552, 0.32969335, 0.3298732 , 0.32994709, 0.32997743,       0.32998991, 0.32999504, 0.32999715, 0.32999803"
686,447.pickle,"4.0, 0.14, 12, 0.00099039, 0.00098941, 0.00098846, 0.00098755, 0.00098666,       0.00098579, 0.0009849 , 0.000984  , 0.00098307, 0.00098213,       0.00098116, 0.00098016, 0.00097914, 0.00097809, 0.00097702,       0.00097591, 0.00097545, 0.00486654, 0.15458264"
687,584.pickle,"2.36, 0.2, 19, 0.00099084, 0.00099011, 0.00098936, 0.00098859, 0.00099083,       0.05992223, 0.22605185, 0.2892664 , 0.31353205, 0.32326339,       0.32723221, 0.32886047, 0.32952984, 0.32980521, 0.32991851,       0.32996516, 0.32998438, 0.32999229, 0.32999556"
688,885.pickle,"4.56, 0.16, 10, 0.00099077, 0.00098969, 0.00098866, 0.00098771, 0.00098681,       0.00098593, 0.00098505, 0.00098416, 0.00098325, 0.00098232,       0.00098137, 0.0009804 , 0.0009794 , 0.00097837, 0.00097732,       0.00097624, 0.00097513, 0.00097399, 0.00097283"
689,362.pickle,"2.96, 0.21, 11, 0.00098753, 0.00098644, 0.00098534, 0.00098427, 0.00098322,       0.00098217, 0.0009811 , 0.00098002, 0.00097891, 0.00097778,       0.00097662, 0.00097543, 0.00097437, 0.00142838, 0.07937393,       0.2249906 , 0.28632691, 0.31144038, 0.32203463"
690,714.pickle,"4.31, 0.17, 13, 0.00099124, 0.00099034, 0.00098946, 0.00098861, 0.00098779,       0.00098698, 0.00098615, 0.00098531, 0.00098445, 0.00098357,       0.00098266, 0.00098173, 0.00098077, 0.00097979, 0.00097878,       0.00097775, 0.00098038, 0.01778114, 0.18956291"
691,331.pickle,"2.4, 0.12, 19, 0.00099088, 0.00099016, 0.0009894 , 0.00098864, 0.00098855,       0.03566642, 0.21342275, 0.28456487, 0.31167067, 0.32250673,       0.32692165, 0.32873255, 0.32947706, 0.32978339, 0.32990948,       0.32996139, 0.32998277, 0.32999159, 0.32999523"
692,554.pickle,"3.51, 0.22, 19, 0.0009921 , 0.0009914 , 0.00099069, 0.00098999, 0.00098928,       0.00098856, 0.00098783, 0.00098709, 0.00811671, 0.18936767,       0.27584921, 0.30828045, 0.32114378, 0.32636612, 0.32850422,       0.3293822 , 0.32974314, 0.32989162, 0.32995273"
693,947.pickle,"1.24, 0.15, 15, 0.00098684, 0.00098593, 0.00110051, 0.086164  , 0.2337517 ,       0.29134354, 0.31408326, 0.3233839 , 0.32724077, 0.32884776,       0.3295183 , 0.3297982 , 0.32991503, 0.32996379, 0.32998415,       0.32999265, 0.32999621, 0.3299977 , 0.32999833"
694,959.pickle,"3.29, 0.15, 17, 0.00099119, 0.00099043, 0.00098965, 0.00098888, 0.0009881 ,       0.00098732, 0.00098652, 0.0009857 , 0.00099332, 0.06571376,       0.22704798, 0.28923074, 0.31337356, 0.323141  , 0.32715698,       0.32881785, 0.32950624, 0.32979181, 0.32991035"
695,788.pickle,"1.5, 0.25, 13, 0.0009857 , 0.00098467, 0.00098359, 0.00098252, 0.00135005,       0.10111805, 0.2382043 , 0.2924836 , 0.31432658, 0.32339455,       0.32720656, 0.32881641, 0.3294974 , 0.32978567, 0.32990775,       0.32995947, 0.3299814 , 0.3299907 , 0.32999466"
696,768.pickle,"2.51, 0.24, 13, 0.00098799, 0.000987  , 0.00098599, 0.000985  , 0.00098401,       0.00098301, 0.00098199, 0.00098095, 0.00098301, 0.01696006,       0.18805581, 0.27292109, 0.30633642, 0.32004978, 0.32579152,       0.32821405, 0.32923918, 0.32967356, 0.32985778"
697,776.pickle,"2.15, 0.21, 10, 0.00098428, 0.00098304, 0.00098177, 0.00098053, 0.0009793 ,       0.00097806, 0.0009768 , 0.00097552, 0.00097422, 0.0009736 ,       0.002152  , 0.09655165, 0.23157867, 0.28851711, 0.31218186,       0.32227951, 0.32664022, 0.32853275, 0.32935601"
698,160.pickle,"3.04, 0.23, 6, 0.0009828 , 0.00098089, 0.00097923, 0.0009777 , 0.00097626,       0.00097487, 0.00097349, 0.00097211, 0.00097072, 0.0009693 ,       0.00096786, 0.00096639, 0.00096488, 0.00096334, 0.00096176,       0.00096015, 0.0009585 , 0.00095682, 0.0009551 "
699,970.pickle,"2.27, 0.27, 9, 0.00098342, 0.00098207, 0.00098072, 0.00097939, 0.00097809,       0.00097679, 0.00097547, 0.00097414, 0.00097277, 0.00097138,       0.00096996, 0.00096892, 0.00132099, 0.04648651, 0.20077669,       0.2750807 , 0.30620903, 0.31958392, 0.32541566"
700,369.pickle,"2.82, 0.22, 18, 0.00099099, 0.00099025, 0.00098948, 0.00098871, 0.00098794,       0.00098715, 0.00101505, 0.09291107, 0.23935155, 0.29407969,       0.31537946, 0.32398828, 0.32751805, 0.32897274, 0.32957336,       0.32982152, 0.32992411, 0.32996654, 0.32998411"
701,543.pickle,"2.58, 0.18, 7, 0.00098196, 0.00098027, 0.00097869, 0.00097719, 0.00097575,       0.00097433, 0.0009729 , 0.00097146, 0.00097001, 0.00096852,       0.000967  , 0.00096545, 0.00096387, 0.00096225, 0.00096059,       0.0009589 , 0.00095717, 0.00095542, 0.00095719"
702,596.pickle,"1.63, 0.2, 16, 0.00098833, 0.00098747, 0.00098656, 0.00102638, 0.08262246,       0.2334604 , 0.29147371, 0.31421426, 0.32346676, 0.32728619,       0.32887085, 0.32952941, 0.32980324, 0.32991712, 0.32996449,       0.3299842 , 0.32999241, 0.32999583, 0.32999727"
703,555.pickle,"1.07, 0.12, 11, 0.00098193, 0.00098071, 0.00097959, 0.00159592, 0.08832423,       0.22941576, 0.28820226, 0.31227465, 0.32241824, 0.32674609,       0.32860119, 0.32939773, 0.32973999, 0.32988711, 0.32995036,       0.32997758, 0.32998929, 0.32999434, 0.32999653"
704,497.pickle,"2.65, 0.24, 14, 0.00098887, 0.00098795, 0.00098701, 0.00098608, 0.00098515,       0.00098421, 0.00098325, 0.00098227, 0.00101982, 0.06469804,       0.22291442, 0.28679907, 0.31209914, 0.32250027, 0.32684314,       0.32866698, 0.32943464, 0.3297581 , 0.32989449"
